3,73,Stairs,3rd Floor
8,73,NT,3rd Floor
4,73,NT,3rd Floor
5,73,NT,3rd Floor
6,73,NT,3rd Floor
7,73,NT,3rd Floor
2,74,Hallway,3rd Floor
8,74,NT,3rd Floor
2,75,Hallway,3rd Floor
4,75,Classroom,322
8,75,NT,3rd Floor
2,76,Hallway,3rd Floor
8,76,NT,3rd Floor
2,77,Hallway,3rd Floor
8,77,NT,3rd Floor
2,78,Hallway,3rd Floor
1,78,Office,319
8,78,NT,3rd Floor
2,79,Hallway,3rd Floor
4,79,Classroom,316
8,79,NT,3rd Floor
2,80,Hallway,3rd Floor
1,80,Office,315
8,80,NT,3rd Floor
2,81,Hallway,3rd Floor
8,81,NT,3rd Floor
2,82,Hallway,3rd Floor
1,82,Office,313
8,82,NT,3rd Floor
2,83,Hallway,3rd Floor
4,83,Classroom,314
8,83,NT,3rd Floor
2,84,Hallway,3rd Floor
1,84,Office,311
8,84,NT,3rd Floor
2,85,Hallway,3rd Floor
4,85,Classroom,312
8,85,NT,3rd Floor
2,86,Hallway,3rd Floor
1,86,Office,309
8,86,NT,3rd Floor
2,87,Hallway,3rd Floor
8,87,NT,3rd Floor
2,88,Hallway,3rd Floor
1,88,Office,307
5,88,Bathroom,308 B
8,88,NT,3rd Floor
2,89,Hallway,3rd Floor
3,89,Hallway,3rd Floor
4,89,Hallway,3rd Floor
5,89,Hallway,3rd Floor
8,89,NT,3rd Floor
2,90,Hallway,3rd Floor
5,90,Bathroom,308 A
8,90,NT,3rd Floor
2,92,Hallway,3rd Floor
3,92,Elevator,3rd Floor
1,92,Classroom,303
4,92,NT,3rd Floor
5,92,NT,3rd Floor
6,92,NT,3rd Floor
7,92,NT,3rd Floor
8,92,NT,3rd Floor
2,93,Hallway,3rd Floor
8,93,NT,3rd Floor
2,94,Hallway,3rd Floor
3,94,Stairs,3rd Floor
4,94,NT,3rd Floor
5,94,NT,3rd Floor
6,94,NT,3rd Floor
7,94,NT,3rd Floor
8,94,NT,3rd Floor
2,95,Hallway,3rd Floor
8,95,NT,3rd Floor
2,96,Hallway,3rd Floor
8,96,NT,3rd Floor
2,97,Hallway,3rd Floor
4,97,Hallway,3rd Floor
5,97,Classroom,302
8,97,NT,3rd Floor
2,98,Hallway,3rd Floor
1,98,Stairs,3rd Floor
8,98,NT,3rd Floor
2,99,Hallway,3rd Floor
8,99,NT,3rd Floor
2,100,Hallway,3rd Floor
1,100,Classroom,303
8,100,NT,3rd Floor
2,101,Hallway,3rd Floor
8,101,NT,3rd Floor
2,102,Hallway,3rd Floor
8,102,NT,3rd Floor
2,103,Hallway,3rd Floor
8,103,NT,3rd Floor
2,104,Hallway,3rd Floor
