2,73,Hallway,3rd Floor
2,74,Hallway,3rd Floor
2,75,Hallway,3rd Floor
2,76,Hallway,3rd Floor
2,77,Hallway,3rd Floor
2,78,Hallway,3rd Floor
2,79,Hallway,3rd Floor
2,80,Hallway,3rd Floor
2,81,Hallway,3rd Floor
2,82,Hallway,3rd Floor
2,83,Hallway,3rd Floor
1,76,Office,319
1,78,Office,315
1,80,Office,313
1,82,Office,311
3,71,Stairs,3rd Floor
4,73,Classroom,322
4,77,Classroom,316
4,81,Classroom,314
4,83,Classroom,312
8,70,NT,3rd Floor
8,71,NT,3rd Floor
8,72,NT,3rd Floor
8,73,NT,3rd Floor
8,74,NT,3rd Floor
8,75,NT,3rd Floor
8,76,NT,3rd Floor
8,77,NT,3rd Floor
8,78,NT,3rd Floor
8,79,NT,3rd Floor
8,80,NT,3rd Floor
8,81,NT,3rd Floor
8,82,NT,3rd Floor
8,83,NT,3rd Floor
4,71,NT,3rd Floor
5,71,NT,3rd Floor
6,71,NT,3rd Floor
7,71,NT,3rd Floor
2,84,Hallway,3rd Floor
2,85,Hallway,3rd Floor
2,86,Hallway,3rd Floor
2,87,Hallway,3rd Floor
2,88,Hallway,3rd Floor
2,89,Hallway,3rd Floor
2,90,Hallway,3rd Floor
2,91,Hallway,3rd Floor
2,92,Hallway,3rd Floor
2,93,Hallway,3rd Floor
2,94,Hallway,3rd Floor
2,95,Hallway,3rd Floor
2,96,Hallway,3rd Floor
2,97,Hallway,3rd Floor
2,98,Hallway,3rd Floor
2,99,Hallway,3rd Floor
2,100,Hallway,3rd Floor
2,101,Hallway,3rd Floor
3,87,Hallway,3rd Floor
4,87,Hallway,3rd Floor
5,87,Hallway,3rd Floor
4,94,Hallway,3rd Floor
1,95,Stairs,3rd Floor
3,91,Stairs,3rd Floor
3,89,Elevator,3rd Floor
1,84,Office,309
1,86,Office,307
1,89,Classroom,303
1,97,Classroom,303
5,86,Bathroom,308 B
5,88,Bathroom,308 A
5,94,Classroom,302
4,89,NT,3rd Floor
5,89,NT,3rd Floor
6,89,NT,3rd Floor
7,89,NT,3rd Floor
4,91,NT,3rd Floor
5,91,NT,3rd Floor
6,91,NT,3rd Floor
7,91,NT,3rd Floor
8,84,NT,3rd Floor
8,85,NT,3rd Floor
8,86,NT,3rd Floor
8,87,NT,3rd Floor
8,88,NT,3rd Floor
8,89,NT,3rd Floor
8,90,NT,3rd Floor
8,91,NT,3rd Floor
8,92,NT,3rd Floor
8,93,NT,3rd Floor
8,94,NT,3rd Floor
8,95,NT,3rd Floor
8,96,NT,3rd Floor
8,97,NT,3rd Floor
8,98,NT,3rd Floor
8,99,NT,3rd Floor
8,100,NT,3rd Floor
8,101,NT,3rd Floor
